id,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,created_at,full_text,retweet_count,favorite_count,source,expanded_urls,rating_numerator,rating_denominator,dog_name,dog_stage
705428427625635840,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,1,chihuahua,0.774792,True,quilt,0.0730794,False,pembroke,0.0223651,True,2016-03-03 16:23:38+00:00,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,1516,3505,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/705428427625635840/photo/1,11,10,Ambrose,pupper
705442520700944385,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg,1,great pyrenees,0.309106,True,kuvasz,0.224556,True,seat belt,0.2021,False,2016-03-03 17:19:38+00:00,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,1457,4059,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/705442520700944385/photo/1,12,10,Cooper,Unknown
705475953783398401,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg,1,golden retriever,0.908784,True,labrador retriever,0.0303612,True,tennis ball,0.00499562,False,2016-03-03 19:32:29+00:00,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,824,2737,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/705475953783398401/photo/1,https://twitter.com/dog_rates/status/705475953783398401/photo/1",12,10,Zara,Unknown
705591895322394625,https://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg,1,basenji,0.877207,True,italian greyhound,0.0478542,True,miniature pinscher,0.0356381,True,2016-03-04 03:13:11+00:00,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",1026,2905,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/705591895322394625/photo/1,11,10,None,Unknown
705898680587526145,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg,1,collie,0.808276,True,border collie,0.059437,True,groenendael,0.0267203,True,2016-03-04 23:32:15+00:00,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,494,2180,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/705898680587526145/photo/1,https://twitter.com/dog_rates/status/705898680587526145/photo/1",10,10,Max,Unknown
705970349788291072,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,1,golden retriever,0.776346,True,labrador retriever,0.112413,True,chow,0.0369529,True,2016-03-05 04:17:02+00:00,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,795,2914,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/705970349788291072/photo/1,12,10,Lucy,Unknown
705975130514706432,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,1,staffordshire bullterrier,0.5877640000000001,True,american staffordshire terrier,0.281429,True,bull mastiff,0.0947981,True,2016-03-05 04:36:02+00:00,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,662,2859,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/705975130514706432/photo/1,https://twitter.com/dog_rates/status/705975130514706432/photo/1",10,10,Adele,pupper
706166467411222528,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,1,samoyed,0.430418,True,kuvasz,0.2796,True,great pyrenees,0.11748,True,2016-03-05 17:16:20+00:00,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,1447,4710,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/706166467411222528/photo/1,7,10,Dexter,Unknown
706265994973601792,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,1,papillon,0.743715,True,pekinese,0.114042,True,saint bernard,0.0477152,True,2016-03-05 23:51:49+00:00,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",848,2514,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/706265994973601792/photo/1,11,10,Kara,Unknown
706291001778950144,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,1,border terrier,0.587101,True,bull mastiff,0.1640869999999999,True,staffordshire bullterrier,0.105011,True,2016-03-06 01:31:11+00:00,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,435,1564,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/706291001778950144/photo/1,https://twitter.com/dog_rates/status/706291001778950144/photo/1",11,10,None,Unknown
706310011488698368,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,1,pembroke,0.6981649999999999,True,chihuahua,0.105834,True,bloodhound,0.0620304,True,2016-03-06 02:46:44+00:00,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,7122,19491,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/706310011488698368/photo/1,https://twitter.com/dog_rates/status/706310011488698368/photo/1",12,10,None,pupper
706346369204748288,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,1,tibetan mastiff,0.956462,True,rottweiler,0.0253809,True,appenzeller,0.00867921,True,2016-03-06 05:11:12+00:00,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,842,3165,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/706346369204748288/photo/1,https://twitter.com/dog_rates/status/706346369204748288/photo/1",12,10,Koda,Unknown
706516534877929472,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,1,golden retriever,0.7726850000000001,True,labrador retriever,0.0716653,True,golfcart,0.0209930999999999,False,2016-03-06 16:27:23+00:00,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,929,2869,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/706516534877929472/photo/1,12,10,None,Unknown
706538006853918722,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,1,chow,0.541794,True,pembroke,0.0949184,True,pomeranian,0.0854393999999999,True,2016-03-06 17:52:42+00:00,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",1287,3184,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/706538006853918722/photo/1,11,10,Oliver,Unknown
706593038911545345,https://pbs.twimg.com/media/Cc5Snc7XIAAMidF.jpg,1,four-poster,0.6964229999999999,False,quilt,0.1893119999999999,False,pillow,0.0294087999999999,False,2016-03-06 21:31:22+00:00,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,581,1982,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/706593038911545345/photo/1,10,10,None,Unknown
706644897839910912,https://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg,1,space heater,0.137871,False,chihuahua,0.132928,True,cougar,0.113866,False,2016-03-07 00:57:27+00:00,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,982,2339,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/706644897839910912/video/1,9,10,Shadow,Unknown
706681918348251136,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,1,toy poodle,0.717584,True,miniature poodle,0.1514329999999999,True,norwich terrier,0.047087,True,2016-03-07 03:24:33+00:00,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,890,3021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1",12,10,Katie,Unknown
706901761596989440,https://pbs.twimg.com/media/Cc9rZlBWwAA56Ra.jpg,1,wild boar,0.859499,False,hog,0.1289809999999999,False,warthog,0.0113178,False,2016-03-07 17:58:08+00:00,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,522,1878,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/706901761596989440/photo/1,3,10,Elliot,Unknown
707014260413456384,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,1,chihuahua,0.58378,True,italian greyhound,0.129683,True,toy terrier,0.0891526999999999,True,2016-03-08 01:25:10+00:00,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,538,2107,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/707014260413456384/photo/1,11,10,Ellie,Unknown
707021089608753152,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,2,cocker spaniel,0.559658,True,golden retriever,0.314673,True,pekinese,0.0666717,True,2016-03-08 01:52:18+00:00,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,1220,3722,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/707021089608753152/photo/1,https://twitter.com/dog_rates/status/707021089608753152/photo/1",12,10,Tucker,Unknown
707038192327901184,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,1,pug,0.642426,True,llama,0.0573062,False,french bulldog,0.0541865,True,2016-03-08 03:00:15+00:00,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,716,2013,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/707038192327901184/photo/1,https://twitter.com/dog_rates/status/707038192327901184/photo/1",10,10,Kathmandu,Unknown
707059547140169728,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,1,samoyed,0.8973120000000001,True,great pyrenees,0.0391802,True,kuvasz,0.019516,True,2016-03-08 04:25:07+00:00,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,619,2398,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/707059547140169728/photo/1,https://twitter.com/dog_rates/status/707059547140169728/photo/1",11,10,Cupcake,Unknown
707297311098011648,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,1,blenheim spaniel,0.370717,True,shih-tzu,0.201566,True,black-footed ferret,0.101559,False,2016-03-08 20:09:54+00:00,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,708,2581,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/707297311098011648/photo/1,https://twitter.com/dog_rates/status/707297311098011648/photo/1",10,10,Cassie,Unknown
707315916783140866,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,2,bernese mountain dog,0.979235,True,shetland sheepdog,0.0110368,True,appenzeller,0.00397111,True,2016-03-08 21:23:50+00:00,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,577,2284,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/707315916783140866/photo/1,https://twitter.com/dog_rates/status/707315916783140866/photo/1",10,10,Finnegus,pupper
707377100785885184,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,1,golden retriever,0.637225,True,bloodhound,0.0945421,True,cocker spaniel,0.0697971,True,2016-03-09 01:26:57+00:00,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,975,3010,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/707377100785885184/photo/1,https://twitter.com/dog_rates/status/707377100785885184/photo/1",9,10,None,Unknown
707387676719185920,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,1,chihuahua,0.888468,True,italian greyhound,0.0886346,True,toy terrier,0.0159383,True,2016-03-09 02:08:59+00:00,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,1146,3214,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/707387676719185920/photo/1,10,10,Clarkus,Unknown
707411934438625280,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,1,lakeland terrier,0.7382770000000001,True,airedale,0.0285149,True,giant schnauzer,0.0248763,True,2016-03-09 03:45:22+00:00,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",543,2117,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/707411934438625280/photo/1,11,10,None,pupper
707420581654872064,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,1,ram,0.518215,False,kuvasz,0.149391,True,great pyrenees,0.106003,True,2016-03-09 04:19:44+00:00,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,632,2070,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/707420581654872064/photo/1,4,10,Keurig,Unknown
707610948723478529,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,1,golden retriever,0.383223,True,cocker spaniel,0.16593,True,chesapeake bay retriever,0.118199,True,2016-03-09 16:56:11+00:00,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,5711,15574,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/707610948723478529/photo/1,12,10,Harper,Unknown
707693576495472641,https://pbs.twimg.com/media/CdI7jDnW0AA2dtO.jpg,1,bathtub,0.499525,False,tub,0.488014,False,washbasin,0.00929825,False,2016-03-09 22:24:31+00:00,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,915,3116,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/707693576495472641/photo/1,7,10,Jiminus,Unknown
707741517457260545,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,1,whippet,0.738371,True,italian greyhound,0.191789,True,american staffordshire terrier,0.0201257,True,2016-03-10 01:35:01+00:00,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,555,2292,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/707741517457260545/photo/1,10,10,None,Unknown
707776935007539200,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,1,miniature pinscher,0.890426,True,toy terrier,0.0513347,True,chihuahua,0.0180152999999999,True,2016-03-10 03:55:45+00:00,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,871,3009,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/707776935007539200/photo/1,11,10,Sadie,Unknown
707969809498152960,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,1,toy poodle,0.908491,True,miniature poodle,0.0826516,True,teddy,0.00578613,False,2016-03-10 16:42:10+00:00,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,867,2484,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/707969809498152960/photo/1,11,10,Rufus,Unknown
707995814724026368,https://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg,1,agama,0.172087,False,gila monster,0.126978,False,lumbermill,0.0504,False,2016-03-10 18:25:30+00:00,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,1013,2859,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/707995814724026368/photo/1,12,10,Farfle,Unknown
708026248782585858,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,1,malinois,0.7864680000000001,True,chesapeake bay retriever,0.0689789,True,siamese cat,0.0293044,False,2016-03-10 20:26:26+00:00,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,1749,4062,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/708026248782585858/video/1,13,10,None,Unknown
708109389455101952,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,1,staffordshire bullterrier,0.5161060000000001,True,american staffordshire terrier,0.236075,True,kelpie,0.0697495,True,2016-03-11 01:56:49+00:00,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,501,1799,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/708109389455101952/photo/1,10,10,Remington,Unknown
708119489313951744,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,1,norwich terrier,0.2644829999999999,True,norfolk terrier,0.258786,True,chow,0.0968986999999999,True,2016-03-11 02:36:57+00:00,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,896,2475,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/708119489313951744/photo/1,9,10,Cooper,Unknown
708130923141795840,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,1,french bulldog,0.710354,True,chihuahua,0.262302,True,cardigan,0.00690382,True,2016-03-11 03:22:23+00:00,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,784,3093,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/708130923141795840/photo/1,11,10,None,Unknown
708149363256774660,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,1,cardigan,0.350993,True,basset,0.164555,True,toy terrier,0.0804836,True,2016-03-11 04:35:39+00:00,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,1412,3983,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/708149363256774660/photo/1,10,10,Jebberson,Unknown
708349470027751425,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,1,muzzle,0.24389,False,basenji,0.187158,True,boston bull,0.092727,True,2016-03-11 17:50:48+00:00,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,676,2185,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/708349470027751425/photo/1,11,10,River,Unknown
708356463048204288,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,2,pug,0.871283,True,french bulldog,0.0418199999999999,True,bath towel,0.015228,False,2016-03-11 18:18:36+00:00,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,1199,3302,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/708356463048204288/photo/1,https://twitter.com/dog_rates/status/708356463048204288/photo/1",10,10,Oliver,Unknown
708469915515297792,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,1,chihuahua,0.748163,True,toy terrier,0.127717,True,pembroke,0.042141,True,2016-03-12 01:49:25+00:00,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,729,2849,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/708469915515297792/photo/1,11,10,Bobble,Unknown
708479650088034305,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,1,shih-tzu,0.218479,True,lhasa,0.201966,True,norfolk terrier,0.165225,True,2016-03-12 02:28:06+00:00,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,617,2337,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/708479650088034305/photo/1,13,10,Bear,Unknown
708711088997666817,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,2,tennis ball,0.912961,False,german short-haired pointer,0.0526946,True,labrador retriever,0.0184774,True,2016-03-12 17:47:45+00:00,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,638,2329,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/708711088997666817/photo/1,https://twitter.com/dog_rates/status/708711088997666817/photo/1",11,10,Smokey,Unknown
708738143638450176,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,1,pomeranian,0.933457,True,samoyed,0.0572208,True,west highland white terrier,0.000904151,True,2016-03-12 19:35:15+00:00,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,738,2535,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/708738143638450176/photo/1,11,10,Coco,Unknown
708810915978854401,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,2,golden retriever,0.976139,True,labrador retriever,0.0163009,True,norfolk terrier,0.00187137,True,2016-03-13 00:24:26+00:00,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,6242,15199,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1",10,10,Mister,Unknown
708834316713893888,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,1,eskimo dog,0.283945,True,giant panda,0.218252,False,malamute,0.180401,True,2016-03-13 01:57:25+00:00,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,449,1548,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/708834316713893888/photo/1,10,10,Malikai,Unknown
708845821941387268,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,1,schipperke,0.74564,True,kelpie,0.167853,True,boston bull,0.0147628999999999,True,2016-03-13 02:43:08+00:00,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,802,2738,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/708845821941387268/photo/1,https://twitter.com/dog_rates/status/708845821941387268/photo/1",9,10,None,pupper
709042156699303936,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,1,hotdog,0.8265790000000001,False,rottweiler,0.0681793,True,labrador retriever,0.0492179,True,2016-03-13 15:43:18+00:00,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,1477,4319,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/709042156699303936/photo/1,9,10,Klevin,Unknown
709158332880297985,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,1,siberian husky,0.212957,True,eskimo dog,0.178887,True,labrador retriever,0.174218,True,2016-03-13 23:24:56+00:00,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,365,1874,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/709158332880297985/photo/1,10,10,Rodney,Unknown
709207347839836162,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,1,chihuahua,0.948323,True,italian greyhound,0.0177303,True,quilt,0.0166879,False,2016-03-14 02:39:42+00:00,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,5171,11404,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/709207347839836162/photo/1,11,10,Penny,Unknown
709225125749587968,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,1,labrador retriever,0.271109,True,pomeranian,0.1504869999999999,True,golden retriever,0.1455779999999999,True,2016-03-14 03:50:21+00:00,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,521,2202,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/709225125749587968/photo/1,11,10,Walker,Unknown
709409458133323776,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,1,shetland sheepdog,0.79745,True,collie,0.0540553,True,keeshond,0.0316733,True,2016-03-14 16:02:49+00:00,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,617,2424,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/709409458133323776/photo/1,8,10,Billy,Unknown
